Feature_ID,VIP_comp_1,Loading,mz,RT,Corr_ID,Compound_Name
2189,1.04134866,-0.012173897,608.2659101,1.9721888,NA,NA
9823,1.04115497,-0.012171633,737.5165012,7.5075297,141,NA
4913,1.040201011,-0.012160481,449.1688363,3.5466428,NA,NA
10756,1.040104887,-0.012159357,800.901991,8.098253,141,NA
5948,1.0400362,-0.012158554,398.2903231,4.2842784,NA,NA
9943,1.04002039,-0.012158369,834.6052692,7.5742173,141,NA
1104,1.039766167,0.012155397,252.0844823,1.067842,164,NA
789,1.038647642,-0.012142321,154.0500281,0.8026868,410,NA
7787,1.038247821,-0.012137647,624.911157,5.7226486,141,NA
7289,1.037756186,0.012131899,455.3104767,5.2445645,141,NA
6690,1.037520317,-0.012129142,1074.588934,4.8354206,338,NA
11059,1.037259344,-0.012126091,605.1157653,8.342089,141,NA
3288,1.036607908,-0.012118476,208.0605874,2.5266287,509,NA
6531,1.036301267,0.012114891,233.1173693,4.7355337,350,NA
5856,1.036239081,0.012114164,727.3312248,4.219778,256,NA
3243,1.036035578,-0.012111785,263.1394724,2.5728347,523,NA
6965,1.035883464,-0.012110006,285.2423132,5.0102673,NA,NA
4557,1.03433124,0.01209186,394.1501511,3.3375072,NA,NA
5272,1.033991303,-0.012087886,381.3112407,3.8539598,NA,NA
2100,1.033879068,-0.012086574,559.3564449,1.8741828,NA,NA
1428,1.033572735,-0.012082993,382.1711944,1.2899172,184,NA
6616,1.033272331,-0.012079481,718.4950372,4.800747,48,NA
4453,1.032800718,0.012073968,670.3492189,3.2808015,256,NA
5364,1.032377709,0.012069022,515.2831079,3.8725736,NA,NA
7001,1.031403804,-0.012057637,315.2529338,5.035778,13,NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid
1447,1.030369653,-0.012045547,859.8508482,1.2902361,184,NA
10642,1.029578015,0.012036292,817.6093102,8.027294,NA,NA
3775,1.029281458,-0.012032826,908.4370692,2.8244698,NA,NA
6352,1.02909296,-0.012030622,748.5055197,4.592831,495,NA
1795,1.028869229,0.012028006,288.1919542,1.5867082,184,NA
7963,1.028575921,-0.012024577,351.2506344,5.8787527,NA,NA
10597,1.028568616,-0.012024492,761.5384502,7.967603,141,NA
8951,1.028546163,-0.01202423,721.2026505,6.95598,93,NA
2968,1.028271606,0.01202102,283.1755902,2.3432684,267,NA
8607,1.02774108,-0.012014818,761.5317484,6.4961376,141,NA
7342,1.027325383,0.012009958,485.3240201,5.2915893,NA,NA
1181,1.027162038,-0.012008048,617.2646435,1.2114304,401,NA
11652,1.026350333,-0.011998559,824.9219191,8.81876,141,NA
2527,1.026183635,0.01199661,396.7223267,2.149351,NA,NA
11300,1.025754856,-0.011991598,785.5550751,8.551511,141,NA
6789,1.025748088,-0.011991519,293.2108847,4.934995,80,"(10E,15E)-9,12,13-trihydroxyoctadeca-10,15-dienoic acid"
5006,1.025572131,-0.011989462,599.2704854,3.5534046,NA,NA
5314,1.025511962,0.011988758,392.2181407,3.8703969,256,NA
3354,1.025415591,-0.011987632,469.175706,2.61238,NA,NA
5318,1.025155745,0.011984594,512.203377,3.892786,NA,NA
10011,1.025142881,-0.011984444,601.1005761,7.6120853,141,NA
4258,1.02510636,-0.011984017,177.0545935,3.1267185,NA,FERULATE
7890,1.024802146,-0.01198046,668.9388373,5.8123775,141,NA
5086,1.024339458,0.011975051,606.3179599,3.6628456,NA,NA
5802,1.024059114,-0.011971774,676.4482903,4.186688,256,NA
3009,1.0238103,-0.011968865,464.7354485,2.3742838,NA,NA
3303,1.023634869,0.011966814,190.0500394,2.522873,509,4-HYDROXY-2-QUINOLINECARBOXYLIC ACID - 60.0 eV
5706,1.023359851,-0.011963599,685.2542163,4.100796,488,NA
5729,1.022784479,0.011956873,422.257448,4.1232862,NA,NA
3455,1.022361951,0.011951933,265.1176008,2.7266264,NA,NA
5929,1.021622408,0.011943287,394.2261168,4.2803926,NA,NA
5650,1.021467805,0.01194148,593.3329836,4.1130753,NA,NA
4909,1.019879454,0.011922911,411.235685,3.5726573,NA,NA
10959,1.018982441,-0.011912425,766.2073756,8.255849,141,NA
2402,1.018532317,-0.011907163,482.2440367,2.0755908,NA,NA
1377,1.018332663,0.011904829,277.0699218,1.2499825,363,NA
11451,1.018135352,0.011902522,817.6108602,8.647596,NA,NA
3348,1.018088192,0.011901971,294.064285,2.5826352,8,NA
8621,1.01802967,-0.011901286,658.4530161,6.5103016,141,NA
1423,1.017808582,-0.011898702,342.1559857,1.279168,NA,NA
4341,1.017503599,-0.011895136,571.2746391,3.2031097,42,NA
3620,1.017140137,-0.011890887,222.0762797,2.7036235,407,NA
867,1.016656634,0.011885235,339.1169605,0.9416245,NA,NA
6938,1.016396433,-0.011882193,441.3114924,4.997543,80,NA
2275,1.015939736,0.011876854,358.1133716,2.0393054,NA,NA
3347,1.01473782,0.011862803,588.2822819,2.580144,NA,NA
1786,1.014687653,0.011862217,334.1868817,1.5422082,339,NA
1475,1.014114588,-0.011855517,483.2928086,1.3258224,184,NA
3720,1.014034073,0.011854576,279.1705213,2.8043382,NA,Spectral Match to Phe-Leu from NIST14
5956,1.013889136,-0.011852881,373.2739649,4.2432847,432,"""Candidate Trihydroxylated bile acid (delta mass -36.0217; sirius atomic difference: -4H, -2O; buddy atomic difference: -4H, -2O; spectral library match to CCMSLIB00005464977, """"(4R)-4-((3R,5R,6R,7S,9S,10R,13R,14S,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")"""
6340,1.012851093,-0.011840746,267.1954564,4.5855517,NA,NA
2609,1.012848612,-0.011840717,274.2014792,2.1863723,433,NA
1273,1.01278692,0.011839996,168.065706,1.170562,NA,NA
8040,1.012732961,-0.011839365,653.9327473,5.963395,141,NA
8014,1.012138624,-0.011832417,294.2062633,5.929672,NA,NA
8887,1.011750085,-0.011827875,620.7610786,6.7661605,NA,NA
7588,1.011587151,-0.01182597,572.4025501,5.537792,141,NA
10039,1.010638077,-0.011814875,848.6104458,7.6537657,141,NA
6122,1.010493346,0.011813183,830.5779707,4.4120235,14,NA
4958,1.010387905,0.01181195,527.2483508,3.56772,NA,NA
4445,1.009609473,-0.01180285,380.1707271,3.2782724,NA,NA
8901,1.008953241,-0.011795178,717.5219509,6.7935853,141,NA
1032,1.008807711,-0.011793477,441.1869899,1.0007608,280,NA
11491,1.008784876,-0.01179321,1108.811348,8.730058,11,NA
933,1.008718341,0.011792432,282.1430151,0.98546624,481,NA
564,1.008377612,-0.011788449,213.1234277,0.60966307,NA,NA
2238,1.007612235,-0.011779501,325.1881385,2.0889888,NA,NA
2278,1.007245736,-0.011775217,595.3569095,2.0124402,NA,NA
5463,1.006518519,-0.011766715,651.206101,3.9583402,NA,NA
6563,1.00609081,-0.011761715,360.1857426,4.715572,62,NA
9398,1.005969518,-0.011760297,716.5163901,7.18119,141,NA
1100,1.005124765,0.011750422,260.1606442,1.0369292,175,NA
7217,1.004538117,-0.011743563,448.3193282,5.207454,141,NA
6861,1.004201536,-0.011739628,956.4741786,4.9449787,80,NA
2585,1.004181844,0.011739398,558.3617244,2.167154,NA,NA
4210,1.004004652,0.011737327,282.1913516,3.106012,462,NA
3848,1.003987188,0.011737123,457.2441804,2.8845978,NA,NA
3687,1.003940749,-0.01173658,377.145815,2.743319,NA,(?)-Riboflavin - 40.0 eV
9205,1.003556614,-0.011732089,687.9965639,7.019579,141,NA
3921,1.003462371,0.011730987,542.2714875,2.9069953,NA,NA
8034,1.002889831,-0.011724294,615.4185177,5.953705,141,NA
2684,1.002883585,-0.011724221,345.130195,2.2206616,NA,NA
7246,1.002401534,-0.011718586,448.8209752,5.207273,141,NA
6990,1.002348064,-0.01171796,337.2348279,5.0416517,13,NA
1735,1.002240659,0.011716705,319.137254,1.3431187,390,NA
1839,1.002134415,0.011715463,214.0510104,1.6307263,334,NA
7208,1.002006897,-0.011713972,470.8342609,5.1925955,141,NA
2095,1.001923312,-0.011712995,362.1919579,1.9433656,82,NA
10103,1.000911241,-0.011701163,790.5780892,7.7067785,245,NA
2593,1.000507696,0.011696446,218.1389213,2.1803079,NA,NA
11338,1.000313085,-0.011694171,770.5449536,8.583291,141,NA
